Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
47660,2vyae4DvSU2gs8OMOGwXF2,AC/DC,Rock or Bust,Rock or Bust,62,183053,False,0.572,0.825,8,-3.977,1,0.04,7.13e-05,0.000134,0.134,0.56,98.057,4,hard-rock
47667,4f3RDq9nYPBeR1yMSgnmBm,Judas Priest,Screaming For Vengeance (Expanded Edition),You've Got Another Thing Coming,67,310080,False,0.519,0.833,6,-6.947,0,0.0496,0.00572,4.33e-06,0.104,0.532,138.225,4,hard-rock
47668,528CAH5pTLq86oZ52fHifA,Cheap Trick,Lap Of Luxury,The Flame,66,338800,False,0.629,0.581,4,-11.856,1,0.027,0.513,2.06e-06,0.0755,0.359,97.074,4,hard-rock
47669,0K6yUnIKNsFtfIpTgGtcHm,Rush,Moving Pictures (2011 Remaster),Limelight,67,259839,False,0.581,0.854,1,-8.485,0,0.0428,0.00197,0.0013,0.111,0.788,131.18,4,hard-rock
47670,5hVepr5CHiTGtJY5bP4i5n,Scorpions,Comeblack,No One Like You,61,246533,False,0.601,0.928,7,-4.38,0,0.0481,0.014,0.000113,0.151,0.625,115.999,4,hard-rock
47679,3JLrri1xSCui3bzITDJbkk,Led Zeppelin,Houses of the Holy (Remaster),The Rain Song - Remaster,60,459093,False,0.336,0.318,0,-11.412,1,0.0263,0.317,0.0716,0.111,0.24,79.66,4,hard-rock
47714,753KutoAy00apPsplMRetG,AC/DC,Let There Be Rock,Let There Be Rock,64,366346,False,0.332,0.725,11,-5.809,0,0.116,0.000209,0.607,0.0767,0.422,182.364,4,hard-rock
47717,1gzIbdFnGJ226LTl0Cn2SX,Billy Idol,Billy Idol,White Wedding - Pt. 1,71,252200,False,0.673,0.814,9,-5.411,1,0.0367,0.0133,0.00293,0.343,0.728,147.193,4,hard-rock
47722,2E7W1X4maFFcjHrVrFA7Vs,Ozzy Osbourne,Bark At The Moon (Expanded Edition),Bark at the Moon,67,257120,False,0.303,0.961,9,-5.333,0,0.243,0.00253,6.2e-05,0.132,0.305,146.591,4,hard-rock
47724,6fybp4N6eW3bsFAvARxyVe,Van Halen,Van Halen (Remastered),Ain't Talkin' 'Bout Love - 2015 Remaster,68,227800,False,0.518,0.938,8,-5.964,0,0.0416,0.021,0.000305,0.288,0.71,139.138,4,hard-rock
47731,3KhF2YiNpJvGpfiCW45R6D,Van Halen,Van Halen (Remastered),Runnin' with the Devil - 2015 Remaster,70,214960,False,0.472,0.9,8,-6.406,0,0.0582,0.148,0.000297,0.34,0.42,95.826,4,hard-rock
47753,2ccUQnjjNWT0rsNnsBpsCA,Cheap Trick,Heaven Tonight,Surrender,69,253733,False,0.524,0.955,0,-7.081,1,0.0411,0.00717,8.77e-06,0.659,0.869,133.849,4,hard-rock
47755,3J9NEWkd9Cx1MwSSvDySkL,Europe,The Final Countdown (Expanded Edition),Rock the Night,62,247306,False,0.57,0.931,4,-5.78,0,0.0503,0.0429,0.0,0.375,0.4,105.37,4,hard-rock
47759,4alHo6RGd0D3OUbTPExTHN,The Cars,The Cars,Just What I Needed,71,225626,False,0.619,0.579,4,-9.307,1,0.0473,0.0152,6.4e-05,0.0858,0.69,127.224,4,hard-rock
47765,6OSyCAmXT4Gkd3OQ2aPOaF,Queensrÿche,Empire - 20th Anniversary Edition,Silent Lucidity - Remastered 2003,63,347760,False,0.462,0.628,7,-5.659,1,0.0274,0.0534,0.00025,0.12,0.0981,140.049,4,hard-rock
47767,4avSaixVwu8uqfSs7zgoj3,Aerosmith,Get A Grip,Livin' On The Edge,62,380893,False,0.399,0.881,2,-4.341,1,0.0347,0.0019,0.00429,0.39,0.272,84.58,4,hard-rock
47773,6b6uLZsoGhObYexIxnRbIb,Megadeth,Rust In Peace (Expanded Edition),Hangar 18 - Remastered,63,311200,False,0.248,0.988,2,-3.74,1,0.144,5.87e-05,0.84,0.323,0.149,115.301,4,hard-rock
47776,7zscdQe9CjzXnqT3P1Ey7K,AC/DC,Highway to Hell,If You Want Blood (You've Got It),63,274226,False,0.487,0.932,2,-4.001,1,0.117,0.0311,0.149,0.43,0.54,141.243,4,hard-rock
47800,3wfujdbamR3Z46F4xav7LM,The Cars,Heartbeat City,Drive,67,234493,False,0.582,0.606,6,-9.961,1,0.0289,0.124,0.00139,0.151,0.504,111.441,5,hard-rock
47809,6UBjSnyP1O5W5ndJoO9vUk,Bob Seger,Night Moves,Night Moves,72,324422,False,0.705,0.743,1,-6.631,1,0.042,0.432,0.0133,0.103,0.374,118.552,4,hard-rock
47810,5zH710lFSLtkHbMkslLDjR,Heart,Dreamboat Annie,Crazy On You,68,293440,False,0.427,0.459,9,-12.442,0,0.0332,0.116,0.000103,0.132,0.383,129.878,4,hard-rock
47813,63HA3dpnOmdDcazJ9sDfrh,Guns N' Roses,Appetite For Destruction,It's So Easy,63,201360,True,0.374,0.973,8,-10.098,1,0.128,0.0134,9.84e-06,0.0947,0.218,150.634,4,hard-rock
47819,5a2hIQWInPjqkkFiUEgxoX,Megadeth,Peace Sells...But Who's Buying (25th Anniversary),Peace Sells - Remastered,63,244160,False,0.322,0.932,4,-4.252,0,0.163,8.57e-05,0.817,0.0969,0.376,138.042,4,hard-rock
47822,6J17MkMmuzBiIOjRH6MOBZ,AC/DC,Back In Black,Rock and Roll Ain't Noise Pollution,64,266040,False,0.576,0.659,9,-5.617,1,0.0383,0.041,0.0,0.0587,0.717,94.853,4,hard-rock
47855,74uGhWp4BYpjFj1V2DzgoO,Aerosmith,Nine Lives,Pink,63,235360,False,0.432,0.751,0,-5.124,1,0.0423,0.0134,4.58e-06,0.126,0.776,171.85,4,hard-rock
47860,5t5rCnsgRBtcKqTB7SbD1Q,Damn Yankees,Damn Yankees,High Enough,60,287320,False,0.273,0.537,2,-9.612,1,0.0306,0.0241,0.0,0.0922,0.232,81.814,4,hard-rock
47862,1j06ieEC2BOCM0fTmYhn2l,Dokken,Tooth and Nail,Alone Again,59,262200,False,0.298,0.612,3,-9.002,0,0.0379,0.0194,9.67e-05,0.0906,0.343,156.727,4,hard-rock
47868,31dqpLUModJWNbxrXu6TWd,Ozzy Osbourne,The Ultimate Sin,Shot in the Dark,65,256293,False,0.581,0.791,6,-7.262,1,0.0324,0.00835,6.02e-05,0.142,0.619,123.887,3,hard-rock
47885,7b4yGtR0rujvLi5EBfKKJ2,Eddie Money,Can't Hold Back,Take Me Home Tonight,70,211160,False,0.608,0.768,1,-9.911,1,0.0364,0.101,1.41e-06,0.0942,0.748,132.699,4,hard-rock
47888,4e9hUiLsN4mx61ARosFi7p,Rush,Permanent Waves,The Spirit Of Radio,66,296466,False,0.365,0.924,4,-7.066,1,0.0488,0.0144,0.000254,0.423,0.632,135.811,4,hard-rock
47914,0upLyFR8Rr52ZpMp5esQoq,Van Halen,Van Halen (Remastered),You Really Got Me - 2015 Remaster,68,156146,False,0.454,0.946,1,-5.978,0,0.13,0.0223,0.0,0.173,0.647,138.18,4,hard-rock
47919,1FPSkRkDlthbAceSIIWc4C,Metallica,Master Of Puppets (Deluxe Box Set / Remastered),Welcome Home (Sanitarium) - Remastered,59,387146,False,0.306,0.766,0,-9.693,1,0.0329,0.000324,0.101,0.102,0.42,96.668,4,hard-rock
47941,0IXpUl1fn2QZcBavfuq0H4,Judas Priest,British Steel,Living After Midnight,64,210133,False,0.61,0.824,4,-6.046,1,0.0534,0.0136,1.75e-06,0.0606,0.819,134.992,4,hard-rock
47955,0TaT50ZZxT4ytZxuqkE3A9,Van Halen,5150,Why Can't This Be Love,66,227693,False,0.531,0.626,0,-13.371,1,0.0452,0.0606,0.0,0.0767,0.746,88.236,4,hard-rock
48003,7KwZNVEaqikRSBSpyhXK2j,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),Hypnotize - 2014 Remaster,80,229826,True,0.901,0.697,9,-3.439,1,0.28,0.145,0.0,0.287,0.67,93.941,4,hardcore
48006,2g8HN35AnVGIk7B8yMucww,The Notorious B.I.G.,Ready to Die (The Remaster),Big Poppa - 2005 Remaster,79,252746,True,0.78,0.575,9,-7.247,0,0.273,0.43,0.0,0.143,0.773,84.492,4,hardcore
48060,5n8Aro6j1bEGIy7Tpo7FV7,N.W.A.,Straight Outta Compton,Fuck Tha Police,71,345717,True,0.859,0.75,8,-8.325,0,0.303,0.0193,0.0,0.0538,0.857,98.691,4,hardcore
48062,3HVJbdz0V402U5YggQK4Ao,Busta Rhymes,The Big Bang,Touch It,60,214960,True,0.658,0.551,1,-6.62,1,0.37,0.0043,0.000108,0.197,0.442,138.335,5,hardcore
48064,7Ezwtgfw7khBrpvaNPtMoT,Fat Joe;Remy Ma;French Montana;InfaRed,Plata O Plomo,All The Way Up (feat. Infared),63,191900,True,0.414,0.807,10,-4.12,0,0.348,0.0428,0.0,0.822,0.409,175.158,4,hardcore
48066,2Ozc0me9PV5vlt8cokwdvI,Terror Squad;Fat Joe;Remy Ma,True Story,Lean Back,67,247426,True,0.783,0.916,1,-3.344,1,0.415,0.11,0.0,0.0746,0.695,95.321,4,hardcore
48067,33ZXjLCpiINn8eQIDYEPTD,Mobb Deep,The Infamous,"Shook Ones, Pt. II",76,325506,True,0.763,0.786,10,-6.472,0,0.229,0.0146,0.0114,0.0817,0.504,93.857,4,hardcore
48068,04w57GO5p1763E44KQ8AKB,Xzibit;Eminem;Nate Dogg,Man VS Machine,My Name (feat. Eminem & Nate Dogg),62,272506,False,0.842,0.738,11,-5.114,0,0.219,0.159,5.71e-05,0.0917,0.597,85.873,4,hardcore
48071,119c93MHjrDLJTApCVGpvx,Wu-Tang Clan;Method Man;Raekwon;Inspectah Deck;Buddha Monk,Enter The Wu-Tang (36 Chambers) [Expanded Edition],"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk)",75,252186,True,0.479,0.549,11,-10.551,0,0.373,0.57,0.0235,0.127,0.576,180.985,4,hardcore
48072,6KIKRz9eSTXdNsGUnomdtW,N.W.A.,Straight Outta Compton,Straight Outta Compton,72,258687,True,0.834,0.878,8,-9.484,1,0.15,0.0461,0.0,0.334,0.418,102.848,4,hardcore
48074,7N1Vjtzr1lmmCW9iasQ8YO,Mobb Deep,The Infamous,Survival of the Fittest,71,224533,True,0.813,0.703,11,-5.077,0,0.268,0.125,1.26e-06,0.237,0.241,94.828,4,hardcore
48075,4INDiWSKvqSKDEu7mh8HFz,The Notorious B.I.G.;Mase;Diddy,Life After Death (2014 Remastered Edition),Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,75,257399,True,0.845,0.884,6,-4.506,0,0.0759,0.0128,2.1e-06,0.203,0.904,104.536,4,hardcore
48076,5ByAIlEEnxYdvpnezg7HTX,The Notorious B.I.G.,Ready to Die (The Remaster),Juicy - 2005 Remaster,76,302760,True,0.889,0.818,9,-4.639,1,0.253,0.47,0.0,0.179,0.782,96.063,4,hardcore
48077,6RUpJeXT6U4SPEafnr9Wr7,DMX,Grand Champ,Where The Hood At,71,286266,True,0.537,0.948,8,-3.063,1,0.355,0.151,0.0,0.356,0.792,186.151,4,hardcore
48100,00t7QTffOR3SA3L1BvSQVq,The Notorious B.I.G.,Ready to Die (The Remaster; 2015 Remaster),Suicidal Thoughts - 2005 Remaster,69,170213,True,0.604,0.501,5,-10.171,0,0.425,0.466,9.09e-06,0.091,0.0956,78.61,4,hardcore
48105,0PV1TFUMTBrDETzW6KQulB,Souls Of Mischief,93 'til Infinity,93 'Til Infinity,71,286440,False,0.59,0.672,1,-11.792,1,0.412,0.125,1.04e-06,0.147,0.688,206.247,4,hardcore
48106,1AHfovSnGPVYKaahRtA0U6,Nas,It Was Written,The Message,65,234093,True,0.614,0.543,5,-7.178,1,0.374,0.00776,3.28e-05,0.383,0.485,178.422,4,hardcore
48108,5PQmSHzWnlgG4EBuIqjac2,Nas;Ms. Lauryn Hill,It Was Written,If I Ruled the World (Imagine That) (feat. Lauryn Hill),70,282373,True,0.879,0.564,10,-7.682,0,0.247,0.0474,9.43e-06,0.0519,0.523,93.908,4,hardcore
48109,2KFg8kjYy0rYjWsXGhEQHN,The Notorious B.I.G.,Ready to Die (The Remaster),Who Shot Ya? - 2005 Remaster,67,319360,True,0.831,0.682,7,-5.697,1,0.238,0.256,0.0,0.494,0.6,91.771,4,hardcore
48111,3gY6tiCNsuVi6s8kPV6aQg,Nas,I Am...,Nas Is Like,67,237026,True,0.634,0.845,11,-5.058,0,0.352,0.00602,5.29e-06,0.0598,0.929,94.0,4,hardcore
48115,65iyI1iybyv5ecsfBHSdUf,Westside Connection,Terrorist Threats,Gangsta Nation,67,293053,True,0.843,0.7,9,-3.249,0,0.26,0.127,0.0,0.876,0.675,95.05,4,hardcore
48118,1oTHteQbmJw15rPxPVXUTv,Cypress Hill,Black Sunday,Insane in the Brain,75,208266,True,0.897,0.611,11,-10.489,1,0.211,0.0291,0.186,0.0894,0.769,102.304,4,hardcore
48123,2p9sprAX27D6U5cuSE9NsM,Rakim,The Master,When I B On Tha Mic,65,222933,True,0.836,0.484,2,-7.332,1,0.327,0.0454,0.0,0.0557,0.839,95.941,4,hardcore
48124,19FsxX4RthRMZGfXkImdCb,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),Notorious Thugs - 2014 Remaster,68,366880,True,0.704,0.873,11,-4.057,0,0.144,0.121,5.12e-06,0.24,0.742,154.914,4,hardcore
48150,0YImOCkIJ2PWhCXaURCZnY,Busta Rhymes;Mariah Carey;Flipmode Squad,It Ain't Safe No More. . .,I Know What You Want (feat. Flipmode Squad),70,324306,True,0.648,0.759,6,-4.315,1,0.306,0.0142,0.0,0.648,0.518,85.996,4,hardcore
48154,2mKouqwAIdQnMP43zxR89r,Fat Joe;Ja Rule;Ashanti,Jealous Ones Still Envy (J.O.S.E),What's Luv? (feat. Ja-Rule & Ashanti),74,267093,True,0.835,0.707,8,-5.074,1,0.0598,0.0219,2.19e-05,0.108,0.919,93.955,4,hardcore
48162,44xuQEWJJd4aWSaFUrPOlA,Fat Joe;Remy Ma;David Guetta;French Montana;InfaRed;GLOWINTHEDARK,"All The Way Up (Remix) (feat. French Montana, Infared & GLOWINTHEDARK) - Single",All The Way Up (Remix),50,211836,True,0.671,0.894,11,-3.701,0,0.0583,0.00758,0.00184,0.152,0.32,98.013,4,hardcore
48168,0KbIwqCAHmXWu7hrszXY6j,Warren G;Nate Dogg;The Game,Party We Will Throw Now! - Single,Party We Will Throw Now!,65,209412,True,0.934,0.562,4,-4.609,0,0.24,0.0476,1.31e-06,0.0608,0.712,96.792,4,hardcore
48177,6jCGzZn0gFeRlbqdaJhw6T,The Notorious B.I.G.,NOTORIOUS Music From and Inspired by the Original Motion Picture,Party and Bullshit - 2008 Remaster,68,217000,True,0.433,0.862,1,-3.89,0,0.412,0.193,0.0,0.604,0.722,200.817,4,hardcore
48178,1kSSWsWZuCcrlgVpb5yKYn,Lloyd Banks,The Hunger For More,Warrior Part 2,60,217973,True,0.716,0.893,10,-2.397,0,0.261,0.119,0.0,0.247,0.889,172.156,4,hardcore
48202,50UkypyQJbSQLaXHke5Yep,Juelz Santana,What The Game's Been Missing!,There It Go (The Whistle Song),61,180493,True,0.942,0.892,6,-6.363,0,0.196,0.023,0.000897,0.264,0.595,100.007,4,hardcore
48208,2AYTGaclgKXACh13nJRVcV,Fat Joe;Remy Ma;JAY-Z;French Montana;InfaRed,All The Way Up (Remix) (feat. French Montana & Infared) - Single,All The Way Up (Remix),60,284830,True,0.564,0.717,10,-6.403,0,0.397,0.097,0.0,0.493,0.423,117.489,5,hardcore
48210,06UPCXzhIsXnceSXmKLMEY,Nas,Stillmatic,Ether,55,277706,True,0.573,0.831,7,-5.586,1,0.433,0.0401,0.0,0.0909,0.766,76.352,4,hardcore
48214,1xIxMz1sNQ4b6svH1GuTtF,The Notorious B.I.G.,Ready to Die (The Remaster),Gimme the Loot - 2005 Remaster,67,285946,True,0.721,0.662,7,-8.136,1,0.403,0.0888,0.0,0.178,0.68,94.191,4,hardcore
48216,4anqYZt4APNlFwQixpbdZR,Method Man;Redman,Blackout!,Da Rockwilder,69,136093,True,0.612,0.659,6,-6.995,0,0.406,0.0137,0.0,0.417,0.393,99.137,4,hardcore
48218,1RjU7UhRICmdFPKxCucLgq,Mobb Deep,Hell On Earth,Hell on Earth (Front Lines),66,274093,True,0.875,0.658,0,-3.641,1,0.359,0.275,0.0,0.122,0.661,92.038,4,hardcore
48221,0B2ZuTLZnWQ6gz8RlNwBu1,Lloyd Banks,The Hunger For More,On Fire,64,187280,True,0.759,0.825,8,-4.289,1,0.22,0.0923,0.00057,0.24,0.429,94.857,4,hardcore
48254,1pOIpxfrQ8AszXZdKR3aH3,N.W.A.,Straight Outta Compton,Gangsta Gangsta,64,336917,True,0.894,0.698,6,-8.264,0,0.275,0.0279,3.56e-06,0.329,0.695,98.104,4,hardcore
48257,3Ti0GdlrotgwsAVBBugv0I,A Tribe Called Quest,People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition),Can I Kick It?,70,251573,False,0.848,0.666,0,-6.547,1,0.274,0.173,0.000699,0.129,0.744,96.662,4,hardcore
48260,4G3dZN9o3o2X4VKwt4CLts,The Pharcyde,Bizarre Ride II The Pharcyde,Passin' Me By,70,303493,False,0.759,0.756,4,-8.145,0,0.266,0.0903,2.36e-06,0.265,0.613,87.059,4,hardcore
48262,1YQ7BbJR8HqAolfprvxGKu,The Notorious B.I.G.;Lil' Kim;Diddy,Born Again,Notorious B.I.G. (feat. Lil' Kim & Puff Daddy) - 2005 Remaster,60,191600,True,0.904,0.826,1,-2.372,0,0.272,0.0531,0.0,0.214,0.824,101.35,4,hardcore
48264,1Sgj10byiGzPpI2IrXSFEn,Wu-Tang Clan;RZA;Method Man;Inspectah Deck;Raekwon;U-God;Ol' Dirty Bastard;Ghostface Killah;GZA,Enter The Wu-Tang (36 Chambers) [Expanded Edition],"Protect Ya Neck (feat. RZA, Method Man, Inspectah Deck, Raekwon, U-God, Ol' Dirty Bastard, Ghostface Killah & GZA)",67,291066,True,0.817,0.552,8,-10.8,0,0.385,0.0318,7.01e-06,0.826,0.808,102.011,4,hardcore
48267,24vNw0Z0srb4zYXwrakw8E,Wu-Tang Clan;RZA;Inspectah Deck;Method Man,Enter The Wu-Tang (36 Chambers) [Expanded Edition],"Wu-Tang Clan Ain't Nuthing ta F' Wit (feat. RZA, Inspectah Deck & Method Man)",66,216133,True,0.826,0.566,10,-10.747,0,0.311,0.199,0.0,0.356,0.655,99.131,4,hardcore
48305,6JI5wNWYdBw68GZjOMmgK5,Big L,Lifestylez Ov Da Poor & Dangerous,Put It On,64,217626,False,0.711,0.62,11,-10.174,0,0.212,0.0175,0.0,0.134,0.805,179.817,4,hardcore
48316,2FjvG9IQg242g2LEornfjy,Funk Flex;Big Kap;DJ Mister Cee;The Notorious B.I.G.;2Pac,The Tunnel,"Biggie/Tupac Live Freestyle (Funkmaster Flex & Big Kap Feat. DJ Mister Cee, Notorious B.I.G & Tupac)",60,108973,True,0.57,0.941,4,-2.853,1,0.423,0.737,0.00274,0.112,0.814,188.625,4,hardcore
48351,46Xnj8vZFwOZCE4aZNXlTf,Crystal Castles;Robert Smith,(II),Not In Love - Radio Version,61,226986,False,0.477,0.98,7,-4.204,0,0.0887,0.000834,0.00963,0.357,0.199,135.902,4,hardcore
48353,7bp5DfkdK1OAvNJ1U4HfDA,GZA;Method Man,Liquid Swords,Shadowboxin',66,209973,True,0.704,0.642,1,-10.11,1,0.39,0.00704,1.43e-06,0.161,0.72,92.09,4,hardcore
48355,158DIbrVt4YbqNnWyRCS3P,Nas;Diddy,I Am...,Hate Me Now (feat. Diddy),61,284000,True,0.678,0.77,9,-4.399,0,0.222,0.00583,0.0,0.109,0.412,90.0,4,hardcore
48357,1Z7C8ClE8UEaH70jCCeJH2,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),Ten Crack Commandments - 2014 Remaster,64,204026,True,0.612,0.85,1,-4.703,1,0.5,0.0393,0.0,0.255,0.781,173.497,4,hardcore
48358,3ABG1UQTk0eLYUAeWkmfMi,Ol' Dirty Bastard,Return to the 36 Chambers: The Dirty Version,Shimmy Shimmy Ya,68,161400,True,0.814,0.481,0,-5.183,1,0.245,0.097,3.83e-05,0.0495,0.193,96.252,4,hardcore
48359,6s4kWgzQwsueo3mfllY1s6,The Notorious B.I.G.;Eminem,Born Again,Dead Wrong (feat. Eminem) - 2005 Remaster,57,297426,True,0.682,0.92,10,-1.544,1,0.278,0.177,0.00158,0.0443,0.835,82.228,4,hardcore
48362,0HOqINudNgQFpg1le5Hnqe,Geto Boys,Uncut Dope,Damn It Feels Good to Be a Gangsta,61,310600,True,0.785,0.793,1,-7.915,1,0.163,0.22,0.718,0.124,0.655,88.902,4,hardcore
48401,7fXhkARAtS66kxexMIAx8O,The Notorious B.I.G.,Greatest Hits,One More Chance / Stay with Me - Remix; 2007 Remaster,65,268706,True,0.725,0.68,0,-6.037,1,0.224,0.149,0.0,0.127,0.695,90.964,4,hardcore
48402,0xdYzkbBBfTevSyOJqWUSX,The Notorious B.I.G.;112,Life After Death (2014 Remastered Edition),Sky's the Limit (feat. 112) - 2014 Remaster,62,329426,True,0.637,0.66,0,-4.792,1,0.162,0.217,0.0,0.09,0.503,90.876,4,hardcore
48411,0DKNNR9iDjwfCEpMiFXMJq,Story Of The Year,Page Avenue,Until the Day I Die,66,235200,False,0.597,0.931,11,-4.591,0,0.0984,0.127,0.0,0.0504,0.534,92.003,4,hardcore
48452,2gABnPYOMsyxThmsOQ4uWK,Cypress Hill;Barron Ricks,The Essential Cypress Hill,Tequila Sunrise,65,257746,True,0.547,0.63,10,-8.772,0,0.494,0.0122,0.00225,0.14,0.556,192.736,3,hardcore
48453,0QnGI4OgY8ReggLWvEXdgD,Nas,It Was Written,Street Dreams,60,279933,True,0.752,0.611,11,-8.681,0,0.315,0.21,0.0,0.778,0.746,90.993,4,hardcore
48502,3UYuDTslR35thjQzaVwRMe,Nas,God's Son,Get Down,63,244253,True,0.835,0.718,1,-6.405,1,0.232,0.0424,0.0,0.258,0.507,94.387,4,hardcore
48505,2bXI4Rbw1D7aVeHWLjn1Lb,The Notorious B.I.G.,Ready to Die (The Remaster),Machine Gun Funk - 2006 Remaster,62,255893,True,0.841,0.738,4,-5.325,0,0.3,0.102,0.0235,0.0901,0.305,93.725,4,hardcore
48510,6phmKeRhJUsiSBJgMkgjg8,N.W.A.,Efil4zaggin,Alwayz Into Somethin',60,264960,True,0.709,0.874,7,-4.522,1,0.193,0.0114,0.0,0.213,0.832,88.546,4,hardcore
48511,33rsCCLHklTQav9klbpnAi,The Notorious B.I.G.,Ready to Die (The Remaster),Warning - 2005 Remaster,61,220440,True,0.596,0.791,11,-7.582,0,0.476,0.345,1.42e-05,0.136,0.399,171.919,4,hardcore
48529,3glqlA5qY3bbo8UaUDGPnw,Wu-Tang Clan;Ol' Dirty Bastard;Inspectah Deck;Method Man;Cappadonna;U-God;RZA;GZA;Masta Killa;Ghostface Killah;Raekwon,Wu-Tang Forever,"Triumph (feat. Ol' Dirty Bastard, Inspectah Deck, Method Man, Cappadonna, U-God, RZA, GZA, Masta Killa, Ghostface Killah & Raekwon)",64,338186,True,0.739,0.639,2,-6.959,1,0.358,0.000918,2.74e-05,0.352,0.323,91.121,4,hardcore
48550,2NPxL1QqPrD1a7OLHjVcAP,Nas,God's Son,I Can,59,253720,False,0.837,0.885,6,-3.914,0,0.182,0.103,0.0,0.0666,0.694,95.313,4,hardcore
48552,3UQAKY0SUEonxneROvv4jy,The Notorious B.I.G.,Ready to Die (The Remaster),Ready to Die - 2006 Remaster,59,264546,True,0.727,0.831,6,-5.713,1,0.31,0.0632,3.63e-05,0.487,0.504,84.991,4,hardcore
48553,6iGSLWmAj6E4GGnSzLxBJf,Westside Connection,Bow Down,"The Gangsta, The Killa And The Dope Dealer",52,251133,True,0.803,0.737,11,-7.469,1,0.258,0.323,0.0,0.888,0.484,92.941,4,hardcore
48557,7cITfGsdjGaTP0b5oiLL0z,Saosin,Saosin,You're Not Alone,60,238053,False,0.458,0.845,2,-4.384,0,0.0422,0.000948,1.99e-06,0.359,0.175,119.994,4,hardcore
48558,6qUEOWqOzu1rLPUPQ1ECpx,Run–D.M.C.;Aerosmith,Raising Hell,Walk This Way (feat. Aerosmith),70,310386,False,0.761,0.711,9,-7.989,1,0.0604,0.0174,0.000101,0.0652,0.947,105.448,4,hardcore
48560,0eEXcw3JLVXcRxYrVYMy68,A Tribe Called Quest,The Anthology,Electric Relaxation,68,226133,False,0.866,0.534,11,-9.201,1,0.229,0.184,0.266,0.0929,0.841,98.243,4,hardcore
48561,42qK1JWm8fDy3qHZbIZNuQ,Nas,The Lost Tapes,Purple,61,219466,True,0.865,0.595,11,-6.705,0,0.227,0.0377,0.0,0.0877,0.819,96.948,4,hardcore
48604,2wxO3ZydJTZRi4Bbc02q7i,Scarface;Johnny P;2Pac,Greatest Hits,Smile,58,300600,True,0.7,0.402,5,-9.93,0,0.278,0.0498,1.04e-06,0.16,0.499,77.871,4,hardcore
48605,63BokRfXSQhEU6Qi2dSJpZ,Geto Boys,We Can't Be Stopped,Mind Playing Tricks on Me,67,308733,True,0.886,0.512,10,-11.825,0,0.237,0.207,0.0,0.0991,0.454,93.997,4,hardcore
48606,0XgpiStoxq1IJncYlPrvZ5,The Pharcyde,Labcabincalifornia (Deluxe Edition),Runnin',64,296266,True,0.754,0.785,10,-8.178,0,0.18,0.0287,0.00144,0.319,0.821,94.123,4,hardcore
48616,1v5cgIyffYtfEx0swttdoE,Wu-Tang Clan;RZA;Ghostface Killah;Raekwon;Inspectah Deck,Enter The Wu-Tang (36 Chambers) [Expanded Edition],"Bring Da Ruckus (feat. RZA, Ghostface Killah, Raekwon & Inspectah Deck)",63,251466,True,0.794,0.627,11,-9.431,1,0.36,0.233,0.0,0.35,0.518,87.554,4,hardcore
48653,6nwAubYnLGl7F7cDuOoVLp,Mobb Deep,Murda Muzik,Quiet Storm,61,265493,True,0.79,0.728,2,-9.221,1,0.391,0.366,0.0,0.112,0.403,96.978,4,hardcore
48659,4HfxDJ0uLHTLe0fZrx0MbQ,A Tribe Called Quest,The Low End Theory,Check the Rhime,65,216693,False,0.881,0.361,11,-14.728,0,0.237,0.0502,0.00458,0.246,0.799,96.43,4,hardcore
48706,2uiEqPjMmIJXOKplzsEASP,Fat Joe;Eminem;Lil Jon;Mase;Remy Ma,All Or Nothing,"Lean Back (feat. Lil Jon, Eminem, Mase & Remy Martin) - Remix",61,290266,True,0.611,0.754,1,-5.035,0,0.366,0.116,0.0,0.0945,0.565,126.961,5,hardcore
48752,30oTS7bm0aH3p7lqjEIu8q,Gang Starr,Full Clip: A Decade Of Gang Starr,Full Clip,65,217440,True,0.875,0.745,1,-5.878,1,0.269,0.0227,2.37e-06,0.287,0.749,95.201,4,hardcore
48755,5qqBsCBwzv0g0xb1kB1TGJ,The Beatnuts;Big Pun;Cuban Link,Endangered Species,Off the Books (feat. Big Pun & Cuban Link),57,168773,True,0.837,0.781,11,-3.798,1,0.171,0.00548,0.00394,0.134,0.763,100.512,4,hardcore
48804,5zwz05jkQVT68CjUpPwFZe,Nas,Illmatic XX,N.Y. State of Mind,60,293973,True,0.665,0.91,6,-4.682,0,0.223,0.0394,0.0,0.227,0.887,84.099,4,hardcore
48806,5jZ1Z2GFTf2gwmFc3qiUxs,The Used,The Used,The Taste of Ink,67,208693,True,0.541,0.904,7,-3.001,1,0.0435,0.00143,0.0,0.193,0.541,98.122,4,hardcore
